programid	title	genre	channel	broadcasttime	period	country	director
60712	강연100°C	시사교양	KBS1	금 22시 00분		한국	
60713	더 굿 무비	연예/오락					
60714	무비올로지	연예/오락					
60715	스포츠人 명불허전	연예/오락					
60716	여인화	해외드라마					
60717	프리티 리틀 라이어스 시즌 3	해외드라마					
60718	로열 페인즈 시즌 4	해외드라마					
60719	번 노티스 시즌 6	해외드라마					
60720	SHOW ME THE MONEY	연예/오락					
60722	만남	국내드라마	KBS2			한국	
60723	맨 업	해외드라마					
60724	공심	해외드라마					
60725	바다소년 오대양	애니메이션	KBS1	토 14시 00분			
60726	도시정벌	국내드라마					
60727	2012 글로벌다큐멘터리 프로즌 플래닛	시사교양	KBS1	토, 일 21시 40분		영국	
60728	스타오디션 위대한 탄생 시즌3	연예/오락	MBC			한국	
60729	노량진 블루스	연예/오락	KBS2			한국	
60730	가인의 패션왕	연예/오락					
60731	심술	해외드라마					
60732	구강십이방	해외드라마					
60733	러브콜	기타	MBC	금 18시 45분		한국	
60734	희망TV SBS	기타	SBS	금 10시 30분		한국	
60735	빠뿌야 놀자	애니메이션	KBS2	토 07시 55분		한국	
60736	댄싱 위드 더 스타2 비하인드 스토리	연예/오락	MBC	토 24시 30분		한국	
60737	빅머니	연예/오락					
60738	남녀 연애 집중 탐구생활	연예/오락					
60739	푸른거탑	연예/오락					
60740	스위트룸 시즌4	시사교양					
60741	DO! DO! K-POP	연예/오락					
60742	DUG OUT	연예/오락					
60743	야구 N	연예/오락					
60744	용감한형제 빅스타쇼	연예/오락					
60745	푸드톡 플러스	시사교양					
60746	미스터리르포 블랙홀 시즌2	연예/오락					
60747	간호사 아오이 스페셜	해외드라마					
60748	전우치	국내드라마					
60749	배철수, Abbey Road를 걷다	시사교양					
60750	소십일랑	해외드라마					
60751	탐정 킹슬리	해외드라마					
60752	SOS	국내드라마	KBS2	일 23시 45분		한국	
60753	美's 에이전트	시사교양					
60754	무도	해외드라마					
60755	윌프레드 시즌 1	해외드라마					
60756	볼륨텐	연예/오락					
60757	아버지의 뜰	시사교양	KBS1	목 22시 00분		한국	
60758	it city 박신혜의 Healing Trip	연예/오락					
60759	황금알	시사교양					
60760	레드 이글: 붉은 전설의 시작	해외드라마					
60761	산너머 남촌에는 시즌2	국내드라마	KBS1	일 09시 00분		한국	
60762	음악인물백과 뮤딕	연예/오락					
60763	NONSTOP! MUSIC TIME	연예/오락					
60764	요정 컴미	국내드라마	KBS2	월 ~ 금 17시 00분		한국	
60765	화이트 칼라 시즌 4	해외드라마					
60766	SKINS 시즌 7	해외드라마					
60767	2012 여수세계박람회	시사교양	KBS1			한국	
60768	DJ.DOC의 독한 민박 시즌2	연예/오락					
60769	월낭 이야기	해외드라마					
60770	상금렵인	해외드라마					
60771	무섭지 아니한가	연예/오락	KBS2	일 21시 15분		한국	
60772	이 죽일놈의 사랑	연예/오락	KBS2	일 21시 15분		한국	
60773	뚝딱 아저씨	시사교양	MBC	목 15시 10분		영국	
60774	도라에몽 11	애니메이션					
60775	도라에몽 12	애니메이션					
60776	도라에몽 13	애니메이션					
60777	설평귀와 왕보천	해외드라마					
60778	하얀 꽃	국내드라마	KBS1			한국	
60779	흙진주	국내드라마	KBS1			한국	
60780	바람처럼 파도처럼	국내드라마	KBS2			한국	
60781	영웅	해외드라마					
60782	소부처시대	해외드라마					
60783	축구스토리 축구화	연예/오락					
60784	교실 이야기	시사교양	KBS1	수 11시 00분		한국	
60785	생사의탁	해외드라마					
60786	행복하고 싶어요	국내드라마	SBS			한국	
60787	간이역	국내드라마	MBC			한국	
60788	맏이	국내드라마	MBC			한국	
60789	스타에게 다가가는 거리 KM	연예/오락					
60790	리스너 시즌 3	해외드라마					
60791	천기누설	연예/오락					
60792	해운대 연인들 (가제)	국내드라마	KBS2	월, 화 21시 55분		한국	
60793	유희왕 5D's	애니메이션					
60794	브레인 마스터스	시사교양	SBS	목 16시 00분		한국	
60795	소나기	국내드라마	KBS2			한국	
60796	유희왕 Zexal	애니메이션					
60797	신 TV문학관	국내드라마	KBS1			한국	
60798	고촌여인	해외드라마					
60799	신오룡산초비기	해외드라마					
60800	소해대인	해외드라마					
60801	메이저 4기	애니메이션					
60802	메이저 5기	애니메이션					
60803	메이저 6기	애니메이션					
60804	헌터 시즌 1	해외드라마					
60805	레이첼 조의 FAB 라이프 시즌 3	연예/오락					
60806	콜트 45 시즌 1	해외드라마					
60810	True MUSIC by	연예/오락					
60811	사랑해서 미안해	국내드라마	KBS2			한국	
60812	형사 25시	국내드라마	KBS2			한국	
60813	셰프의 테이블	시사교양					
60814	웰컴 투 힐링타운	연예/오락					
60815	소국적춘천	해외드라마					
60816	만추	해외드라마					
60817	급애려사적기적	해외드라마					
60818	바쿠간 BG	애니메이션					
60819	친애하는 당신에게	국내드라마					
60821	VJ 매거진	시사교양					
60822	맥랑시대	국내드라마	KBS1			한국	
60823	아내의 뜰	국내드라마	KBS2			한국	
60824	루시드 폴의 리모콘	연예/오락					
60825	레볼루션	해외드라마					
60827	결혼 이야기	국내드라마	KBS2	일 08시 30분		한국	
60828	사우스 비치	해외드라마					
60829	가을에 온 손님	국내드라마	KBS2			한국	
60830	브레이킹 인 시즌 1	해외드라마					
60831	지금 삐치러 갑니다	연예/오락					
60832	완판기획	연예/오락					
60833	김가이가	연예/오락	MBC			한국	
60834	브레이킹 인 시즌 2	해외드라마					
60835	베스트 프렌즈 포에버	해외드라마					
60836	두 여자의 위험한 동거	해외드라마					
60837	응답하라 1997 (가제)	연예/오락					
60838	정보쇼 보물찾기	시사교양					
60839	슈퍼투어 2012	연예/오락					
60840	리치맨, 푸어우먼	해외드라마					
60841	사생팬아	연예/오락					
60842	양꾼기획	연예/오락					
60843	친구	연예/오락					
60844	개소리하고 있네	연예/오락					
60845	싸움의 기술	연예/오락					
60846	틴 울프 시즌 2	해외드라마					
60847	우리는 댄스소녀 시즌 1	해외드라마					
60848	페얼리 리갈 시즌 2	해외드라마					
60849	세이빙 호프	해외드라마					
60850	판다양과 고슴도치	국내드라마					
60851	뉴스와이드 참	시사교양					
60852	8시뉴스 날	시사교양					
60853	모닝뉴스 깨	시사교양					
60854	유레카 시즌 5	해외드라마					
60855	생생라이프	시사교양					
60856	습지생태보고서	국내드라마	KBS2	일 23시 45분		한국	
60857	노숙자씨의 행방	국내드라마	KBS2	일 23시 45분		한국	
60858	KBS 드라마 스페셜 시즌1	국내드라마	KBS2			한국	
60859	내가 우스워보여?	국내드라마	KBS2	일 23시 45분		한국	
60860	KBS 드라마 스페셜 시즌3	국내드라마	KBS2	일 23시 45분		한국	
60861	미국 십대의 비밀 생활 시즌 4	해외드라마					
60862	新의천도룡기	해외드라마					
60863	하극상	연예/오락	KBS2	일 21시 15분		한국	
60864	애처일기	국내드라마	MBC			한국	
60865	미래에서 온 코빅	연예/오락					
60866	보이즈 온 더 런	해외드라마					
60867	마더	연예/오락					
60868	풀밭 위의 점심식사	연예/오락					
60869	꼴라보레이션	연예/오락					
60870	일하러 왔습네다	연예/오락					
60871	개깐죽	연예/오락					
60872	홀릭쇼	연예/오락					
60873	따지남 밴드	연예/오락					
60874	절대그녀	연예/오락					
60875	드라마의 제왕	국내드라마	SBS			한국	
60876	유세윤의 Art Video	연예/오락					
60877	Be My Singer 작곡왕	연예/오락					
60878	원더풀 데이	연예/오락					
60880	I`m Real 이지아 in USA	연예/오락					
60881	장성민의 시사탱크	시사교양					
60882	리메모리	국내드라마	KBS2	일 23시 45분		한국	
60883	뮤직 코믹쇼	연예/오락					
60885	비너스의 탄생	연예/오락					
60886	까치네	국내드라마	SBS			한국	
60887	전설야사	국내드라마	SBS	수 19시 05분		한국	
60888	상상친구 꾸메푸메	애니메이션	KBS1	토 14시 00분		총 26부작	
60890	메이퀸 (가제)	국내드라마	MBC	토, 일 21시 50분		한국	
60891	코버트 어페어즈 시즌 3	해외드라마					
60892	리졸리 앤 아일스 시즌 3	해외드라마					
60893	팜므 파탈 시즌 2	해외드라마					
60895	2012 글로벌 특집다큐 대산호초	시사교양	KBS1	일 21시 40분		영국	
60896	지구의 길	시사교양	KBS1	일 22시 30분		총 3부작	
60897	그림형제 시즌 2	해외드라마					
60901	견우적하천	해외드라마					
60902	수사의 神 이순풍	해외드라마					
60903	악몽의 드라이브	해외드라마					
60904	연애검정	해외드라마					
60905	틴탑의 뜬다 100%	연예/오락					
60906	강용석의 두려운 진실	시사교양					
60907	그리워	국내드라마	MBC			한국	
60908	B형 H계	애니메이션					
60909	정글러브 (가제)	연예/오락	MBC				
60910	무작정 패밀리	연예/오락	MBC	일 23시 10분		한국	
60912	신석호의 통일시계	시사교양					
60913	마그마	해외드라마					
60914	조국은 당신을 찾습니다	기타	KBS1	수 10시 40분		한국	
60915	생방송 월화수목	시사교양	MBC	월 ~ 목 18시 10분		한국	
60916	Real Mate in 호주	연예/오락					
60917	스프라우트	해외드라마					
60918	무한걸스	연예/오락	MBC	일 17시 20분		한국	
60919	GTO	해외드라마					
60920	사관과 신사	국내드라마	KBS2			한국	
60921	싱싱 손자병법	국내드라마	KBS2			한국	
60922	TV소설 초원의 빛	국내드라마	KBS1			한국	
60923	3일 간의 전쟁	국내드라마	KBS1			한국	
60924	뉴스 사사건건	시사교양					
60925	신 경시청 수사 1과 9계 시즌 4	해외드라마					
60926	블랙보드 ~ 시대와 싸운 교사들 ~	해외드라마					
60927	썸머 레스큐 천공의 진료소	해외드라마					
60928	뷰티플 레인	해외드라마					
60929	동서궁략	해외드라마					
60930	회색무지개	해외드라마					
60931	엽락장안	해외드라마					
60932	비차	국내드라마					
60933	리얼 뮤직 드라마 GLAM	연예/오락					
60934	연예 in TV-the TREND	연예/오락					
60935	UFC 인사이드	연예/오락					
60936	오호특공조 1	해외드라마					
60937	스포츠 뉴스	시사교양					
60938	생방송 매일경제	시사교양					
60939	비기너즈!	해외드라마					
60940	뉴스투데이	시사교양					
60941	숨도 쉴 수 없는 여름	해외드라마					
60942	토칸 -특별국세징수관-	해외드라마					
60943	MBC 코리안 뮤직 웨이브 인 구글	연예/오락	MBC	목 23시 15분		한국	
60944	안아줘	연예/오락					
60945	흐르지 않는 강	국내드라마	KBS1			한국	
60946	글리 시즌 4	해외드라마					
60947	수퍼내추럴 시즌 8	해외드라마					
60948	츠루카메 조산원 ~남쪽섬으로부터~	해외드라마					
60950	고향극장	시사교양	KBS1	금 19시 30분			
60951	히가시노 게이고 미스테리즈	해외드라마					
60952	고스트 마마 수사선 ~나와 마마의 이상한 100일~	해외드라마					
60953	개성시대	국내드라마	KBS2			한국	
60954	창밖에 부는 바람	국내드라마	KBS2			한국	
60955	서른 한 살의 반란	국내드라마	KBS2				
60956	서있는 여자	국내드라마	KBS2			한국	
60957	사랑마을 사람들	국내드라마	KBS2			한국	
60958	비가비	국내드라마	KBS2			한국	
60959	수요일은 모짜르트를 듣는다	국내드라마	KBS2			한국	
60960	이은결 김원준의 TOP 매직	연예/오락					
60961	오호특공조 2	해외드라마					
60962	TV문예극장 검은 양복	국내드라마	KBS1			한국	
60963	오늘도 무사히	연예/오락					
60964	서피스: 해저괴물	해외드라마					
60965	모던 패밀리 시즌 4	해외드라마					
60966	뉴 걸 시즌 2	해외드라마					
60967	강철왕 (가제)	국내드라마					
60968	박부장	연예/오락	KBS2	일 21시 15분		한국	
60969	산 넘어 산	연예/오락	KBS2	일 21시 15분		한국	
60970	셀러브리티	국내드라마					
60971	내가 그녀를 만났을 때 시즌 8	해외드라마					
60972	멘탈리스트 시즌 5	해외드라마					
60973	피아노의 숲	국내드라마	SBS	토, 일 21시 50분		한국	
60974	원데이워십	시사교양					
60975	서바이벌 콘텐더스	연예/오락					
60976	이순신 외전 (가제)	국내드라마	SBS			한국	
60977	스타뷰티쇼	시사교양					
60978	뽀빠이 팔도 유람기	시사교양					
60979	컨티넘	해외드라마					
60980	화비화 무비무	해외드라마					
60981	돛배를 찾아서	국내드라마	KBS2			한국	
60982	사랑의 학교	국내드라마	KBS2			한국	
60983	무지개 장군들	국내드라마	KBS2			한국	
60984	5학년 3반 청개구리들	국내드라마	KBS2			한국	
60985	우리 아빠 홈런	국내드라마	KBS2			한국	
60986	꽃피는 둥지	국내드라마	KBS2			한국	
60987	당추동 사람들	국내드라마	KBS2			한국	
60988	일출	국내드라마	KBS2			한국	
60989	드라마 게임	국내드라마	KBS2				
60990	2012 타이타닉	해외드라마					
60991	가십 걸 시즌 6	해외드라마					
60992	김병만의 정글의 법칙 - 시베리아 툰드라	연예/오락	SBS			한국	
60993	특수사건전담반 TEN 시즌2	국내드라마					
60994	2012 글로벌 다큐멘터리 지구 대비행	시사교양	KBS1	토, 일 21시 40분		총 6부작	
60995	제7병동	국내드라마	KBS2			한국	
60996	나니와소년탐정단	해외드라마					
60997	큰 형수	국내드라마	KBS2			한국	
60998	그러게 말야	국내드라마	KBS2			한국	
60999	박앵기	해외드라마					
61000	천하무적 아머히어로	시사교양					
61001	숫자쇼! No.5	연예/오락					
61002	뱀파이어 다이어리 시즌 4	해외드라마					
